stage,fold,epoch,train_loss,train_macro_f1,train_balanced_accuracy,train_per_class_recall,val_loss,val_macro_f1,val_balanced_accuracy,val_per_class_recall,test_loss,test_macro_f1,test_balanced_accuracy,test_per_class_recall,lr,epoch_sec,elapsed_min,eta_min,grad_norm_mean,grad_norm_max,prototype_alpha,prototype_initialized_count
stage3,4,11,0.713599709787778,0.805440644376228,0.8396464646464646,"{""0"": 0.8863636363636364, ""1"": 0.8222222222222222, ""2"": 0.81, ""3"": 0.84}",0.7804318258636876,0.7079009934656115,0.7652245305918469,"{""0"": 0.8095238095238095, ""1"": 0.7586206896551724, ""2"": 0.8260869565217391, ""3"": 0.6666666666666666}",0.8738791641500807,0.6674619327604402,0.6923536439665471,"{""0"": 0.6296296296296297, ""1"": 0.8064516129032258, ""2"": 0.6666666666666666, ""3"": 0.6666666666666666}","[2.970569948812214e-05, 0.0002970569948812214]",466.2764239311218,85.32988306681315,687.1748034195466,7.679830884933471,12.593965530395508,0.12108160555362701,4
stage3,4,12,0.7067433623197449,0.8422372403488193,0.8628914141414141,"{""0"": 0.9204545454545454, ""1"": 0.8111111111111111, ""2"": 0.92, ""3"": 0.8}",0.7850029782245034,0.700855484696277,0.7336331834082958,"{""0"": 0.6666666666666666, ""1"": 0.8620689655172413, ""2"": 0.7391304347826086, ""3"": 0.6666666666666666}",0.8712826589333642,0.6580009995002498,0.6867329206038882,"{""0"": 0.6296296296296297, ""1"": 0.9354838709677419, ""2"": 0.5151515151515151, ""3"": 0.6666666666666666}","[2.9599898958720088e-05, 0.0002959989895872009]",473.01328921318054,93.26932566960653,680.6453287098142,7.332788419723511,14.876096725463867,0.12073812633752823,4
stage3,4,13,0.6971979369424751,0.8086103239056261,0.8413762626262626,"{""0"": 0.8977272727272727, ""1"": 0.8777777777777778, ""2"": 0.79, ""3"": 0.8}",0.8347409398932206,0.6026956847139572,0.6191011637038625,"{""0"": 0.7142857142857143, ""1"": 0.6896551724137931, ""2"": 0.7391304347826086, ""3"": 0.3333333333333333}",0.8609773768592126,0.6827938825922697,0.6577739763223633,"{""0"": 0.6296296296296297, ""1"": 0.7741935483870968, ""2"": 0.7272727272727273, ""3"": 0.5}","[2.947813365416023e-05, 0.0002947813365416023]",471.46061182022095,101.15335488716761,673.7343507354076,7.370625710487365,18.319669723510742,0.12034532427787781,4
stage3,4,14,0.6817010070624525,0.8658522591959124,0.8946464646464647,"{""0"": 0.8863636363636364, ""1"": 0.9222222222222223, ""2"": 0.81, ""3"": 0.96}",0.8554868698120117,0.6009513717983775,0.6189226815163847,"{""0"": 0.8095238095238095, ""1"": 0.7241379310344828, ""2"": 0.6086956521739131, ""3"": 0.3333333333333333}",0.8940671925077733,0.7059129419498531,0.6995764092538286,"{""0"": 0.7777777777777778, ""1"": 0.8387096774193549, ""2"": 0.5151515151515151, ""3"": 0.6666666666666666}","[2.9340536723015367e-05, 0.0002934053672301536]",462.0856306552887,108.8804724574089,665.7283105623154,5.886542010307312,16.075716018676758,0.11992580443620682,4
stage3,4,15,0.7110463402452248,0.8159903585380464,0.8541161616161616,"{""0"": 0.8409090909090909, ""1"": 0.8555555555555555, ""2"": 0.84, ""3"": 0.88}",0.9723331990994906,0.562962962962963,0.5683586778039551,"{""0"": 0.5238095238095238, ""1"": 0.7931034482758621, ""2"": 0.9565217391304348, ""3"": 0.0}",0.9964916226790124,0.6661567599067599,0.6271179537308569,"{""0"": 0.4444444444444444, ""1"": 0.8064516129032258, ""2"": 0.7575757575757576, ""3"": 0.5}","[2.9187258625509518e-05, 0.00029187258625509513]",476.04668068885803,116.84030572175979,659.0814290695721,9.284683060646056,22.61652946472168,0.11953994631767273,4
stage3,4,16,0.757492470465871,0.8196602588389601,0.862449494949495,"{""0"": 0.8409090909090909, ""1"": 0.8888888888888888, ""2"": 0.8, ""3"": 0.92}",0.8807884266501979,0.703149138443256,0.8095773541800528,"{""0"": 0.8095238095238095, ""1"": 0.6896551724137931, ""2"": 0.7391304347826086, ""3"": 1.0}",0.9303218700836614,0.664581229192384,0.6903171499945693,"{""0"": 0.7407407407407407, ""1"": 0.8387096774193549, ""2"": 0.5151515151515151, ""3"": 0.6666666666666666}","[2.9018466968991913e-05, 0.0002901846696899191]",466.6239342689514,124.64241814215978,651.4491535335779,11.064028644561768,23.949752807617188,0.11922384798526764,4
stage3,4,17,0.8256575095378133,0.8267649982653251,0.8329797979797979,"{""0"": 0.8863636363636364, ""1"": 0.8555555555555555, ""2"": 0.87, ""3"": 0.72}",0.877139831844129,0.6653627105754765,0.713304062254587,"{""0"": 0.7142857142857143, ""1"": 0.6896551724137931, ""2"": 0.782608695652174, ""3"": 0.6666666666666666}",0.9658175669994551,0.6935642135642135,0.7167644183773215,"{""0"": 0.6666666666666666, ""1"": 0.8064516129032258, ""2"": 0.7272727272727273, ""3"": 0.6666666666666666}","[2.883434632466077e-05, 0.0002883434632466077]",469.8272340297699,132.5015293399493,644.0605045426125,10.416053199768067,22.8540096282959,0.11890064924955368,4
stage3,4,18,0.7728785665908663,0.8162187539008328,0.839949494949495,"{""0"": 0.8409090909090909, ""1"": 0.8888888888888888, ""2"": 0.83, ""3"": 0.8}",0.8866391934846577,0.6268518518518519,0.688655672163918,"{""0"": 0.6666666666666666, ""1"": 0.5517241379310345, ""2"": 0.8695652173913043, ""3"": 0.6666666666666666}",0.9828387732358322,0.5831453003736706,0.5761241446725317,"{""0"": 0.6666666666666666, ""1"": 0.7741935483870968, ""2"": 0.696969696969697, ""3"": 0.16666666666666666}","[2.863509802573744e-05, 0.00028635098025737434]",476.5750322341919,140.4702651500702,637.1350989438869,9.76914885044098,22.30677604675293,0.11857150495052338,4
stage3,4,19,0.7689766915324497,0.817850795842184,0.8610732323232323,"{""0"": 0.9431818181818182, ""1"": 0.7111111111111111, ""2"": 0.83, ""3"": 0.96}",0.8852085941716245,0.6793697871728501,0.6622046119797244,"{""0"": 0.7142857142857143, ""1"": 0.8620689655172413, ""2"": 0.7391304347826086, ""3"": 0.3333333333333333}",1.0320012299055905,0.6473088473088473,0.6332138590203107,"{""0"": 0.6296296296296297, ""1"": 0.9032258064516129, ""2"": 0.6666666666666666, ""3"": 0.3333333333333333}","[2.8420939947311454e-05, 0.0002842093994731145]",456.8534851074219,148.11016088326772,628.7013190382405,9.018217849731446,17.24214744567871,0.11825719475746155,4
stage3,4,20,0.7391922778815719,0.8289226807603584,0.852979797979798,"{""0"": 0.8863636363636364, ""1"": 0.8555555555555555, ""2"": 0.87, ""3"": 0.8}",0.93281132296512,0.6795918367346938,0.6872278146640965,"{""0"": 0.7619047619047619, ""1"": 0.8275862068965517, ""2"": 0.8260869565217391, ""3"": 0.3333333333333333}",1.039206890715766,0.6860516802680982,0.6936841533615726,"{""0"": 0.48148148148148145, ""1"": 0.8387096774193549, ""2"": 0.7878787878787878, ""3"": 0.6666666666666666}","[2.8192106268097336e-05, 0.00028192106268097334]",473.781307220459,156.03145159482955,621.4780161221822,8.694722533226013,20.737106323242188,0.1179439127445221,4
stage3,4,21,0.7388493656718692,0.863370790576673,0.8994318181818182,"{""0"": 0.8977272727272727, ""1"": 0.9, ""2"": 0.84, ""3"": 0.96}",1.0737691302048533,0.6819819583802712,0.6767330620404084,"{""0"": 0.7619047619047619, ""1"": 0.6551724137931034, ""2"": 0.9565217391304348, ""3"": 0.3333333333333333}",1.2345579629091872,0.6049525770706448,0.5891033995872705,"{""0"": 0.6296296296296297, ""1"": 0.7419354838709677, ""2"": 0.8181818181818182, ""3"": 0.16666666666666666}","[2.794884721436361e-05, 0.0002794884721436361]",449.83453726768494,163.55459657510121,612.6891885308993,7.830599594116211,13.98432731628418,0.11761250346899033,4
stage3,4,22,0.7322117698074567,0.7791313559322034,0.8140277777777778,"{""0"": 0.875, ""1"": 0.8111111111111111, ""2"": 0.77, ""3"": 0.8}",1.1686926640962298,0.50727219934537,0.5127971728421503,"{""0"": 0.5714285714285714, ""1"": 0.8275862068965517, ""2"": 0.6521739130434783, ""3"": 0.0}",1.2902391178091777,0.5057720953326713,0.5077251004670359,"{""0"": 0.6296296296296297, ""1"": 0.8709677419354839, ""2"": 0.36363636363636365, ""3"": 0.16666666666666666}","[2.769142878631403e-05, 0.0002769142878631403]",467.62743854522705,171.37553372383118,605.0691764972427,6.871283864974975,15.45329761505127,0.11724431067705154,4
stage3,4,23,0.7486530581716657,0.836786462490024,0.8624873737373737,"{""0"": 0.8977272727272727, ""1"": 0.8222222222222222, ""2"": 0.85, ""3"": 0.88}",0.9367156907131797,0.6493152680652681,0.6667023631041623,"{""0"": 0.7142857142857143, ""1"": 0.7931034482758621, ""2"": 0.8260869565217391, ""3"": 0.3333333333333333}",1.0565780229175215,0.6454513148543,0.6709568806342999,"{""0"": 0.48148148148148145, ""1"": 0.8387096774193549, ""2"": 0.696969696969697, ""3"": 0.6666666666666666}","[2.74201324672203e-05, 0.000274201324672203]",472.852294921875,179.28231509129208,597.725585121521,7.57472836971283,17.312793731689453,0.1168673038482666,4
stage3,4,24,0.732222300551512,0.8580193815764863,0.8948358585858586,"{""0"": 0.9204545454545454, ""1"": 0.8888888888888888, ""2"": 0.85, ""3"": 0.92}",1.0149169093684147,0.5090702947845804,0.5154208609980724,"{""0"": 0.5714285714285714, ""1"": 0.6206896551724138, ""2"": 0.8695652173913043, ""3"": 0.0}",1.0658597872429287,0.5705715543113917,0.5513603779732811,"{""0"": 0.4444444444444444, ""1"": 0.8064516129032258, ""2"": 0.7878787878787878, ""3"": 0.16666666666666666}","[2.7135254915624213e-05, 0.0002713525491562421]",474.7622821331024,187.22105954885484,590.4380252758662,6.264987325668335,10.220102310180664,0.11647205799818039,4
stage3,4,25,0.8542513211961626,0.7246127178840699,0.7541414141414142,"{""0"": 0.7954545454545454, ""1"": 0.7111111111111111, ""2"": 0.83, ""3"": 0.68}",0.922449413098787,0.6452027504659084,0.6515135289498108,"{""0"": 0.6190476190476191, ""1"": 0.8275862068965517, ""2"": 0.8260869565217391, ""3"": 0.3333333333333333}",1.0184661097747763,0.606320205776382,0.6065629412403606,"{""0"": 0.48148148148148145, ""1"": 0.8387096774193549, ""2"": 0.6060606060606061, ""3"": 0.5}","[2.6837107640945904e-05, 0.00026837107640945905]",456.27887511253357,194.85085099140804,582.1762834906579,10.016512775421143,19.82463264465332,0.11615812033414841,4
stage3,4,26,0.7236697854775407,0.853017823584684,0.8835353535353535,"{""0"": 0.8863636363636364, ""1"": 0.8777777777777778, ""2"": 0.89, ""3"": 0.88}",1.027329551546197,0.6311868686868687,0.6459984293567502,"{""0"": 0.7619047619047619, ""1"": 0.7931034482758621, ""2"": 0.6956521739130435, ""3"": 0.3333333333333333}",1.1336627067978848,0.631642464678179,0.6610730965569674,"{""0"": 0.6296296296296297, ""1"": 0.7419354838709677, ""2"": 0.6060606060606061, ""3"": 0.6666666666666666}","[2.6526016662852887e-05, 0.00026526016662852886]",459.83359575271606,202.53929423888525,574.1337087512017,6.705298256874085,20.9969425201416,0.11581716686487198,4
