stage,fold,epoch,train_loss,train_macro_f1,train_balanced_accuracy,train_per_class_recall,val_loss,val_macro_f1,val_balanced_accuracy,val_per_class_recall,test_loss,test_macro_f1,test_balanced_accuracy,test_per_class_recall,lr,epoch_sec,elapsed_min,eta_min,grad_norm_mean,grad_norm_max,prototype_alpha,prototype_initialized_count
stage3,2,1,0.7025127466151256,0.7336357042127957,0.7808658008658008,"{""0"": 0.8701298701298701, ""1"": 0.7333333333333333, ""2"": 0.67, ""3"": 0.85}",0.81285265872353,0.6854166666666667,0.6993055555555556,"{""0"": 0.8666666666666667, ""1"": 0.75, ""2"": 0.5555555555555556, ""3"": 0.625}",0.6685984475272042,0.668400342839333,0.6947277676950998,"{""0"": 0.8620689655172413, ""1"": 0.68, ""2"": 0.7368421052631579, ""3"": 0.5}","[6e-06, 5.9999999999999995e-05]",456.6694016456604,7.611173335711161,753.5045127153396,inf,inf,0.1232011467218399,4
stage3,2,2,0.6620126074513063,0.7531173618198417,0.8129329004329005,"{""0"": 0.7922077922077922, ""1"": 0.8095238095238095, ""2"": 0.7, ""3"": 0.95}",0.8960226209540116,0.6608194586123279,0.6625,"{""0"": 0.9, ""1"": 0.75, ""2"": 0.5, ""3"": 0.5}",0.7638606635891662,0.6588611320960179,0.6815698729582577,"{""0"": 0.8620689655172413, ""1"": 0.68, ""2"": 0.6842105263157895, ""3"": 0.5}","[1.2e-05, 0.00011999999999999999]",477.9843909740448,15.627104032039643,763.3005973060925,5.256789016723633,11.733833312988281,0.12307938933372498,4
stage3,2,3,0.683485376913816,0.7604875536270964,0.8191017316017317,"{""0"": 0.8311688311688312, ""1"": 0.6952380952380952, ""2"": 0.8, ""3"": 0.95}",0.8314026845128912,0.6076627673401866,0.6131944444444445,"{""0"": 0.8666666666666667, ""1"": 0.85, ""2"": 0.6111111111111112, ""3"": 0.125}",0.7799772826992736,0.730689536088408,0.7162189957652753,"{""0"": 0.8620689655172413, ""1"": 0.88, ""2"": 0.7894736842105263, ""3"": 0.3333333333333333}","[1.8e-05, 0.00017999999999999998]",483.69991278648376,23.714913634459176,764.3350523577797,6.182831478118897,10.685444831848145,0.12289370596408844,4
stage3,2,4,0.7283211978066046,0.7441542115558402,0.8166125541125542,"{""0"": 0.8831168831168831, ""1"": 0.7333333333333333, ""2"": 0.7, ""3"": 0.95}",1.2570509910583496,0.5598936213242729,0.5888888888888889,"{""0"": 0.9, ""1"": 0.9, ""2"": 0.5555555555555556, ""3"": 0.0}",1.002376906725825,0.7151495904915878,0.6814186327888688,"{""0"": 0.896551724137931, ""1"": 0.68, ""2"": 0.8157894736842105, ""3"": 0.3333333333333333}","[2.4e-05, 0.00023999999999999998]",458.19590306282043,31.377531071503956,750.6198433876037,7.31368317604065,17.991012573242188,0.12264559417963028,4
stage3,2,5,0.8143394072324235,0.6771480293658192,0.7270238095238095,"{""0"": 0.8571428571428571, ""1"": 0.580952380952381, ""2"": 0.72, ""3"": 0.75}",0.9554974781839471,0.6187100103199175,0.6569444444444444,"{""0"": 0.6666666666666666, ""1"": 0.6, ""2"": 0.6111111111111112, ""3"": 0.75}",0.8170850994635601,0.6164179636626927,0.7100998185117967,"{""0"": 0.5172413793103449, ""1"": 0.56, ""2"": 0.7631578947368421, ""3"": 1.0}","[3e-05, 0.0003]",450.7703139781952,38.915741403897606,736.9846421082815,11.542352151870727,31.240711212158203,0.12231986224651337,4
stage3,2,6,0.7239766716957092,0.7565729058674368,0.8209523809523809,"{""0"": 0.8571428571428571, ""1"": 0.6666666666666666, ""2"": 0.81, ""3"": 0.95}",0.8757053550920988,0.661349183408007,0.6840277777777778,"{""0"": 0.7, ""1"": 0.8, ""2"": 0.6111111111111112, ""3"": 0.625}",0.6457109183681254,0.7204635806387828,0.7781155474894133,"{""0"": 0.6896551724137931, ""1"": 0.8, ""2"": 0.7894736842105263, ""3"": 0.8333333333333334}","[2.999179886011389e-05, 0.0002999179886011389]",468.5593988895416,46.75068439245224,730.035156126817,6.982077479362488,14.040871620178223,0.12198486924171448,4
stage3,2,7,0.7419051642449487,0.7364905727079499,0.7891233766233766,"{""0"": 0.7922077922077922, ""1"": 0.7142857142857143, ""2"": 0.8, ""3"": 0.85}",1.0140371322631836,0.6009706643658326,0.6590277777777778,"{""0"": 0.8333333333333334, ""1"": 0.65, ""2"": 0.2777777777777778, ""3"": 0.875}",0.9341982286803576,0.6022768081591611,0.7157168784029038,"{""0"": 0.896551724137931, ""1"": 0.44, ""2"": 0.5263157894736842, ""3"": 1.0}","[2.9967204408281618e-05, 0.00029967204408281613]",455.7181305885315,54.371591007709505,719.9965786405972,7.95388617515564,20.76922035217285,0.12165366858243942,4
stage3,2,8,0.7351054130800513,0.7431138829959898,0.7924242424242425,"{""0"": 0.7792207792207793, ""1"": 0.7904761904761904, ""2"": 0.75, ""3"": 0.85}",0.9379834626850329,0.6723257022851559,0.68125,"{""0"": 0.9666666666666667, ""1"": 0.8, ""2"": 0.3333333333333333, ""3"": 0.625}",0.809668745313372,0.6771485867074103,0.6839866908650938,"{""0"": 0.9310344827586207, ""1"": 0.84, ""2"": 0.631578947368421, ""3"": 0.3333333333333333}","[2.9926243538175172e-05, 0.0002992624353817517]",466.9384677410126,62.18041768868764,712.7193846027056,8.317741918563843,19.86198616027832,0.12134266644716263,4
stage3,2,9,0.869814461430177,0.6865267502144512,0.7368939393939393,"{""0"": 0.8051948051948052, ""1"": 0.7523809523809524, ""2"": 0.59, ""3"": 0.8}",1.1958039936266447,0.6908627574611181,0.6826388888888889,"{""0"": 0.9, ""1"": 0.9, ""2"": 0.5555555555555556, ""3"": 0.375}",0.9103764417220135,0.7428743961352657,0.7251028433151846,"{""0"": 0.896551724137931, ""1"": 0.96, ""2"": 0.7105263157894737, ""3"": 0.3333333333333333}","[2.9868961039904628e-05, 0.00029868961039904624]",460.85634756088257,69.89059755007426,704.3049931808754,inf,inf,0.12104852497577667,4
stage3,2,10,0.9003874296384142,0.6778123192596877,0.7298701298701299,"{""0"": 0.6623376623376623, ""1"": 0.6571428571428571, ""2"": 0.85, ""3"": 0.75}",0.9337374034680819,0.636996336996337,0.6576388888888889,"{""0"": 0.8666666666666667, ""1"": 0.75, ""2"": 0.3888888888888889, ""3"": 0.625}",0.748797674568332,0.6688121819700767,0.724216575922565,"{""0"": 0.7586206896551724, ""1"": 0.84, ""2"": 0.631578947368421, ""3"": 0.6666666666666666}","[2.9795419551040836e-05, 0.00029795419551040833]",469.6541142463684,77.77014427979788,697.3569572210312,9.510212659835815,17.415367126464844,0.12068374454975128,4
stage3,2,11,0.7597926724825473,0.789507798679043,0.833517316017316,"{""0"": 0.8831168831168831, ""1"": 0.780952380952381, ""2"": 0.77, ""3"": 0.9}",1.160439039531507,0.6310320182961693,0.6402777777777777,"{""0"": 0.7333333333333333, ""1"": 0.8, ""2"": 0.7777777777777778, ""3"": 0.25}",0.8969286996491102,0.7030747997646952,0.6956110102843315,"{""0"": 0.6206896551724138, ""1"": 0.96, ""2"": 0.868421052631579, ""3"": 0.3333333333333333}","[2.970569948812214e-05, 0.0002970569948812214]",445.71019291877747,85.2259141643842,687.0202047286613,8.960843825340271,21.244218826293945,0.12033078819513321,4
stage3,2,12,0.915767333365434,0.6523822284953158,0.6960064935064936,"{""0"": 0.6883116883116883, ""1"": 0.6857142857142857, ""2"": 0.71, ""3"": 0.7}",1.2371293745542828,0.6839483766888486,0.7138888888888889,"{""0"": 0.7666666666666667, ""1"": 0.45, ""2"": 0.8888888888888888, ""3"": 0.75}",1.0679631817097566,0.6115548096803427,0.6331397459165155,"{""0"": 0.7241379310344828, ""1"": 0.44, ""2"": 0.868421052631579, ""3"": 0.5}","[2.9599898958720088e-05, 0.0002959989895872009]",455.8492739200592,92.84904435475667,678.4073814604017,13.17189621925354,26.304546356201172,0.12000106275081635,4
stage3,2,13,0.9544899945227515,0.6861225971643674,0.7605952380952381,"{""0"": 0.7142857142857143, ""1"": 0.638095238095238, ""2"": 0.74, ""3"": 0.95}",1.4334192025034052,0.642940932003432,0.6479166666666667,"{""0"": 0.9, ""1"": 0.9, ""2"": 0.6666666666666666, ""3"": 0.125}",1.1957995161718251,0.7653884134298881,0.7359558378705385,"{""0"": 0.8620689655172413, ""1"": 0.88, ""2"": 0.868421052631579, ""3"": 0.3333333333333333}","[2.947813365416023e-05, 0.0002947813365416023]",468.6422393321991,100.68578169345855,671.3776713142029,10.045318698883056,20.39000701904297,0.11965765804052353,4
stage3,2,14,1.0444219072922964,0.707606310037515,0.7600865800865801,"{""0"": 0.8441558441558441, ""1"": 0.6761904761904762, ""2"": 0.72, ""3"": 0.8}",1.520261902558176,0.6902020202020202,0.7222222222222222,"{""0"": 0.7666666666666667, ""1"": 0.65, ""2"": 0.7222222222222222, ""3"": 0.75}",1.1497919462165054,0.708274814616278,0.7936025408348457,"{""0"": 0.7586206896551724, ""1"": 0.6, ""2"": 0.8157894736842105, ""3"": 1.0}","[2.9340536723015367e-05, 0.0002934053672301536]",471.74036026000977,108.57387886047363,664.5535791902315,19.73958730697632,47.542030334472656,0.11930692940950394,4
