run_name,task,epoch,train_loss,val_loss,val_dice,val_iou,epoch_sec,eta_min
fold1_cc,cc,21,0.31332189102811137,0.3596306624619857,0.7710110247135162,0.6279095113277435,399.6979351043701,266.7633127155758
fold1_cc,cc,22,0.294404495732365,0.34442078548928967,0.769435703754425,0.6259265144666036,420.23754119873047,260.2062830007438
fold1_cc,cc,23,0.26940186959239126,0.32799000843711523,0.7675188581148783,0.6232569416364034,410.9116449356079,253.36034772188765
fold1_cc,cc,24,0.24877720508049792,0.3026570392691571,0.7735283076763153,0.6312390267848969,440.17708015441895,247.2458323121071
fold1_cc,cc,25,0.22926866116486197,0.2911403049593386,0.7781107326348623,0.6373432675997416,401.0570719242096,240.1207751695315
fold1_cc,cc,26,0.2178805775920863,0.2855693192585655,0.7532464464505514,0.604697565237681,411.62796568870544,233.26001488673379
fold1_cc,cc,27,0.19985958574012197,0.2687720565692238,0.7789204518000284,0.6383988360563914,405.5260510444641,226.2749781343672
fold1_cc,cc,28,0.18508977695243564,0.2629181768583215,0.7770093083381653,0.6358570754528046,397.58271312713623,219.15480179559617
fold1_cc,cc,29,0.17165044790960046,0.252857884635096,0.7818833688894907,0.6422891815503439,401.9241087436676,212.14602718010715
fold1_cc,cc,30,0.16157336286672458,0.26523168708967126,0.7319413324197134,0.5777495602766672,399.70664143562317,205.12096407413483
fold1_cc,cc,31,0.15696314986296525,0.2474692463874817,0.7609088122844696,0.6146103541056315,396.87319469451904,198.07516136297616
fold1_cc,cc,32,0.1474233815676271,0.23973920682202216,0.7775168716907501,0.6365405817826589,396.0695061683655,191.04459128578503
fold1_cc,cc,33,0.14395552592014704,0.24084003334460052,0.780309001604716,0.6401701966921488,395.70089864730835,184.03501969034022
fold1_cc,cc,34,0.1409334873198837,0.23437182410903598,0.77190962433815,0.6290913621584574,396.54668831825256,177.0606134505833
fold1_cc,cc,35,0.1356562490029911,0.23032299331996753,0.7711918155352274,0.6280691921710968,395.81205320358276,170.09833554142998
fold1_cc,cc,36,0.12614993340387118,0.24352794885635376,0.7700037062168121,0.6264753739039103,395.54835629463196,163.15342824194167
fold1_cc,cc,37,0.12092512012935999,0.21906542259713876,0.7876045405864716,0.6499973932902018,396.0911865234375,156.2331953832695
fold1_cc,cc,38,0.11759011586272497,0.21993459178053815,0.7854326466719309,0.64705491065979,398.61145639419556,149.3540552908914
fold1_cc,cc,39,0.11354164452612243,0.21257738445116126,0.7886811792850494,0.6515221993128458,395.56829357147217,142.45968762544484
fold1_cc,cc,40,0.10769835032346681,0.21388126391431558,0.7899681627750397,0.6532248059908549,397.3786630630493,135.59548451105755
fold1_cc,cc,41,0.10651272177461564,0.21077142979787744,0.7886919379234314,0.6515916486581167,397.28889632225037,128.74235516883493
fold1_cc,cc,42,0.10191682116018505,0.21897942605225937,0.7855802476406097,0.6473031342029572,395.43150639533997,121.88698960031782
fold1_cc,cc,43,0.10013000471541887,0.21495068332423334,0.7780733505884806,0.6372722486654917,395.5836601257324,115.0449447561604
fold1_cc,cc,44,0.10055512931012106,0.20827596083931302,0.7819299598534902,0.6423636774222056,396.4772889614105,108.2196332917069
fold1_cc,cc,45,0.09783230659373476,0.2200806296390036,0.7819803456465403,0.642478366692861,395.7460741996765,101.3999198185073
fold1_cc,cc,46,0.09099674138810065,0.2074313513610674,0.7811614076296488,0.6413086553414663,412.310346364975,94.67396477961886
fold1_cc,cc,47,0.09412356374144867,0.214068995869678,0.7727784017721812,0.6302136182785034,402.2343912124634,87.89535246943751
fold1_cc,cc,48,0.09040081143144547,0.2058049738407135,0.7906528910001119,0.6541861395041147,400.2867307662964,81.11173764864604
fold1_cc,cc,49,0.08494861193216378,0.2051232845886894,0.790923128525416,0.6545683741569519,401.87870621681213,74.33865753769062
fold1_cc,cc,50,0.08495560965043666,0.2043258197929548,0.7857877314090729,0.647619386514028,401.4990744590759,67.56731605450312
fold1_cc,cc,51,0.08183831465369447,0.20393104268156964,0.7909373740355173,0.6545977592468262,400.3965334892273,60.79585691129459
fold1_cc,cc,52,0.0787741195733153,0.20188530761262644,0.7931769688924154,0.6577037771542867,401.70425844192505,54.0315272007233
fold1_cc,cc,53,0.07738964994904876,0.2010246294996013,0.7907139360904694,0.6542376776536306,395.14404344558716,47.2553703025452
fold1_cc,cc,54,0.0772484771105561,0.21554416158924933,0.7765263517697653,0.6351146896680196,396.23569893836975,40.4882876864186
fold1_cc,cc,55,0.0780841760591572,0.20733991200509277,0.7860069771607717,0.6478246053059896,392.77781105041504,33.72189872987342
fold1_cc,cc,56,0.07660950280315294,0.2044607770183812,0.7884899179140726,0.651222695906957,391.763379573822,26.9621625491551
fold1_cc,cc,57,0.07610287173135387,0.22589757196281268,0.7662488222122192,0.6215357879797617,393.2801604270935,20.211839212032785
fold1_cc,cc,58,0.0737100460241473,0.20840238358663477,0.778591106335322,0.6378242174784342,392.2622480392456,13.467677557331392
fold1_cc,cc,59,0.07338079557878764,0.19780415296554565,0.7924711108207703,0.656658798456192,393.13534808158875,6.730761101084241
fold1_cc,cc,60,0.07225008385153267,0.1986578029134999,0.7919152577718099,0.6559519072373708,392.64447116851807,0.0
