run_name,task,epoch,train_loss,val_loss,val_dice,val_f1,val_iou,val_pixel_accuracy,val_balanced_accuracy,val_precision,val_recall,val_sensitivity,val_specificity,val_fpr,val_fnr,val_pred_positive_rate,val_target_positive_rate,epoch_sec,eta_min
fold2_supdeep,supdeep,1,0.6688824224472046,0.711776134967804,0.001651270897127688,0.001651270897127688,0.0008270010584965348,0.9391462206840515,0.5004121661186218,0.987197756767273,0.0008270369726233184,0.0008270369726233184,0.9999973177909851,2.6873128717852524e-06,0.9991729259490967,9.340455289930105e-05,0.06094241514801979,81.11893486976624,79.7669526219368
fold2_supdeep,supdeep,2,0.6259870783487955,0.6416392993927001,0.6502167582511902,0.6502167582511902,0.4817986786365509,0.9599602818489075,0.7753288745880127,0.7676684856414795,0.5659281015396118,0.5659281015396118,0.9847295880317688,0.015270399861037731,0.4340718388557434,0.049580011516809464,0.062337905168533325,81.4419994354248,78.571118247509
fold2_supdeep,supdeep,3,0.6093835218747456,0.6055785044034322,0.7361009120941162,0.7361009120941162,0.5824141502380371,0.961197018623352,0.9442329406738281,0.6138296723365784,0.92376708984375,0.92376708984375,0.9646987318992615,0.03530126437544823,0.07623288035392761,0.08656767755746841,0.0618215873837471,81.38418698310852,77.24928840796153
fold2_supdeep,supdeep,4,0.598701544602712,0.6002315513292948,0.7419646978378296,0.7419646978378296,0.5897805690765381,0.9619524478912354,0.9526544809341431,0.6138343811035156,0.9411574006080627,0.9411574006080627,0.9641516208648682,0.03584838658571243,0.05884260684251785,0.08709795027971268,0.06040271744132042,81.159588098526,75.85776552359263
fold2_supdeep,supdeep,5,0.5884131399790445,0.5835944255193074,0.7558563947677612,0.7558563947677612,0.6075676083564758,0.9640530347824097,0.9553449153900146,0.6310802698135376,0.9450096487998962,0.9450096487998962,0.9656801819801331,0.03431982547044754,0.054990366101264954,0.08795852214097977,0.062084395438432693,81.52372789382935,74.54854683478673
fold2_supdeep,supdeep,6,0.581129051844279,0.5806907081604004,0.7202523946762085,0.7202523946762085,0.5635738372802734,0.9596602916717529,0.9587275981903076,0.5796732902526855,0.9577983021736145,0.9577983021736145,0.9596569538116455,0.040343064814805984,0.0422016903758049,0.09443080425262451,0.061998166143894196,81.1751639842987,73.17054018974304
fold2_supdeep,supdeep,7,0.5689963173866271,0.5698817086219787,0.7741953730583191,0.7741953730583191,0.6318395137786865,0.9703754782676697,0.9488266110420227,0.6705828905105591,0.9228250980377197,0.9228250980377197,0.9748281240463257,0.025171885266900063,0.07717493176460266,0.0772155299782753,0.061402130872011185,81.56319856643677,71.84866759777069
fold2_supdeep,supdeep,8,0.5655875301361084,0.5564615885416667,0.8081320524215698,0.8081320524215698,0.6780935525894165,0.9743062853813171,0.9536418914794922,0.7184603214263916,0.9284063577651978,0.9284063577651978,0.9788774251937866,0.02112259902060032,0.07159361243247986,0.07504942268133163,0.06265000253915787,81.00114011764526,70.4565268278122
fold2_supdeep,supdeep,9,0.5552359143892924,0.5625647282600403,0.8063881397247314,0.8063881397247314,0.6778736114501953,0.9654457569122314,0.9519566297531128,0.709972620010376,0.9384914636611938,0.9384914636611938,0.9654217958450317,0.034578174352645874,0.06150852143764496,0.08877099305391312,0.06152595952153206,81.9631826877594,69.16460602680841
fold2_supdeep,supdeep,10,0.5482309516270956,0.5442808175086975,0.8017634153366089,0.8017634153366089,0.6699953079223633,0.9756356477737427,0.9583908319473267,0.7056437134742737,0.9372893571853638,0.9372893571853638,0.9794923067092896,0.020507702603936195,0.06271068006753922,0.07520262151956558,0.06250013411045074,81.00417065620422,67.77794110774992
