stage,fold,epoch,train_loss,train_macro_f1,train_balanced_accuracy,train_per_class_recall,val_loss,val_macro_f1,val_balanced_accuracy,val_per_class_recall,test_loss,test_macro_f1,test_balanced_accuracy,test_per_class_recall,lr,epoch_sec,elapsed_min,eta_min,grad_norm_mean,grad_norm_max,prototype_alpha,prototype_initialized_count
stage3,1,1,0.636763804837277,0.8361873187216049,0.8716375995810421,"{""0"": 0.8987341772151899, ""1"": 0.8817204301075269, ""2"": 0.7830188679245284, ""3"": 0.9230769230769231}",0.7896073528482944,0.669047619047619,0.7035206173137207,"{""0"": 0.7931034482758621, ""1"": 0.8846153846153846, ""2"": 0.6363636363636364, ""3"": 0.5}",0.9868086191915697,0.6326577593211158,0.624231950844854,"{""0"": 0.8214285714285714, ""1"": 0.8064516129032258, ""2"": 0.5357142857142857, ""3"": 0.3333333333333333}","[6e-06, 5.9999999999999995e-05]",452.5209150314331,7.542031935850779,746.6595098018646,6.7559678792953495,12.061563491821289,0.12347972393035889,4
stage3,1,2,0.6340979714142648,0.8497978005326048,0.8597788202998646,"{""0"": 0.8987341772151899, ""1"": 0.9032258064516129, ""2"": 0.8679245283018868, ""3"": 0.7692307692307693}",0.8588538305668891,0.6223544973544973,0.7675729442970822,"{""0"": 0.7241379310344828, ""1"": 0.8461538461538461, ""2"": 0.5, ""3"": 1.0}",0.943564522650934,0.6040381563941092,0.6620583717357911,"{""0"": 0.8214285714285714, ""1"": 0.8387096774193549, ""2"": 0.32142857142857145, ""3"": 0.6666666666666666}","[1.2e-05, 0.00011999999999999999]",453.63919949531555,15.154630815982818,740.0307601968448,6.3862638711929325,12.514150619506836,0.12335241585969925,4
stage3,1,3,0.6416736590234857,0.8512812644319425,0.8761368837689939,"{""0"": 0.9240506329113924, ""1"": 0.8279569892473119, ""2"": 0.8679245283018868, ""3"": 0.8846153846153846}",0.7916050274160844,0.6309996689837802,0.6690378586930311,"{""0"": 0.6551724137931034, ""1"": 0.8846153846153846, ""2"": 0.6363636363636364, ""3"": 0.5}",0.9847414967834308,0.6494749934537837,0.655241935483871,"{""0"": 0.7857142857142857, ""1"": 0.8709677419354839, ""2"": 0.4642857142857143, ""3"": 0.5}","[1.8e-05, 0.00017999999999999998]",474.4567506313324,23.086945827802023,743.9990884462992,inf,inf,0.12317562103271484,4
stage3,1,4,0.611711439333464,0.8670106206714692,0.8884751593365815,"{""0"": 0.9113924050632911, ""1"": 0.8602150537634409, ""2"": 0.8207547169811321, ""3"": 0.9615384615384616}",0.8349810084210166,0.5971428571428572,0.655051844707017,"{""0"": 0.6551724137931034, ""1"": 0.6923076923076923, ""2"": 0.7727272727272727, ""3"": 0.5}",0.9154126003224362,0.6104283181863577,0.6255760368663594,"{""0"": 0.7142857142857143, ""1"": 0.6451612903225806, ""2"": 0.6428571428571429, ""3"": 0.5}","[2.4e-05, 0.00023999999999999998]",475.5725009441376,31.038487629095712,742.4757464408874,6.9057117938995365,11.404077529907227,0.12290581315755844,4
stage3,1,5,0.5949096209124515,0.8506956256956257,0.8861166687705437,"{""0"": 0.9113924050632911, ""1"": 0.8602150537634409, ""2"": 0.8113207547169812, ""3"": 0.9615384615384616}",0.8081161304365231,0.6094331065759637,0.6674101760308657,"{""0"": 0.6206896551724138, ""1"": 0.7307692307692307, ""2"": 0.8181818181818182, ""3"": 0.5}",0.9656980396598898,0.6781957740806147,0.6756912442396313,"{""0"": 0.7857142857142857, ""1"": 0.7741935483870968, ""2"": 0.6428571428571429, ""3"": 0.5}","[3e-05, 0.0003]",469.1512625217438,38.883779052893324,736.3578657309214,5.818014132976532,9.042505264282227,0.12262669205665588,4
stage3,1,6,0.6384718355379606,0.8143151976568064,0.8318210606187215,"{""0"": 0.9240506329113924, ""1"": 0.7849462365591398, ""2"": 0.8490566037735849, ""3"": 0.7692307692307693}",0.8055741968034189,0.6218948221752363,0.6672896069447793,"{""0"": 0.6551724137931034, ""1"": 0.9230769230769231, ""2"": 0.5909090909090909, ""3"": 0.5}",0.989490956388494,0.615495472755522,0.6284562211981567,"{""0"": 0.75, ""1"": 0.8709677419354839, ""2"": 0.39285714285714285, ""3"": 0.5}","[2.999179886011389e-05, 0.0002999179886011389]",459.8682553768158,46.577151727676394,727.248986377981,7.4332866907119755,17.420509338378906,0.12232004851102829,4
stage3,1,7,0.6499386147448891,0.8367743970893389,0.8560969367748414,"{""0"": 0.9367088607594937, ""1"": 0.7634408602150538, ""2"": 0.839622641509434, ""3"": 0.8846153846153846}",0.9834341791611684,0.4855555555555555,0.49608150470219436,"{""0"": 0.6206896551724138, ""1"": 1.0, ""2"": 0.36363636363636365, ""3"": 0.0}",1.1894857421998055,0.5936054077501447,0.6267281105990784,"{""0"": 0.75, ""1"": 0.9354838709677419, ""2"": 0.32142857142857145, ""3"": 0.5}","[2.9967204408281618e-05, 0.00029967204408281613]",450.46710300445557,54.110925288995105,716.4711114083018,8.792232775688172,19.00330352783203,0.12201529741287231,4
stage3,1,8,0.6604091807415611,0.8507784730502176,0.8701721702311085,"{""0"": 0.8860759493670886, ""1"": 0.8602150537634409, ""2"": 0.8113207547169812, ""3"": 0.9230769230769231}",0.9762324622914761,0.548509485094851,0.6056185194116228,"{""0"": 0.7931034482758621, ""1"": 0.5384615384615384, ""2"": 0.5909090909090909, ""3"": 0.5}",1.1704627070375668,0.5983360735598586,0.648521505376344,"{""0"": 0.7857142857142857, ""1"": 0.6774193548387096, ""2"": 0.4642857142857143, ""3"": 0.6666666666666666}","[2.9926243538175172e-05, 0.0002992624353817517]",484.54002046585083,62.21149235169093,713.0414014319579,7.7781370162963865,14.728919982910156,0.12168576568365097,4
stage3,1,9,0.6104149630195216,0.8834002401308624,0.9054012695959351,"{""0"": 0.8860759493670886, ""1"": 0.8494623655913979, ""2"": 0.9245283018867925, ""3"": 0.9615384615384616}",0.9243554555917088,0.652385265700483,0.626808536291295,"{""0"": 0.4827586206896552, ""1"": 0.6153846153846154, ""2"": 0.9090909090909091, ""3"": 0.5}",0.9717750203224921,0.6204104406232066,0.603494623655914,"{""0"": 0.6428571428571429, ""1"": 0.5806451612903226, ""2"": 0.8571428571428571, ""3"": 0.3333333333333333}","[2.9868961039904628e-05, 0.00029868961039904624]",473.5858793258667,70.13071319659551,706.73328092319,6.194142127037049,10.642992973327637,0.12133020907640457,4
stage3,1,10,0.7158240958263999,0.7697644090080157,0.8075010820644386,"{""0"": 0.8734177215189873, ""1"": 0.8602150537634409, ""2"": 0.6886792452830188, ""3"": 0.8076923076923077}",0.821981564352784,0.738474945533769,0.7066252712804437,"{""0"": 0.6551724137931034, ""1"": 0.8076923076923077, ""2"": 0.8636363636363636, ""3"": 0.5}",1.0860721680425829,0.5268612932728793,0.5336981566820277,"{""0"": 0.6785714285714286, ""1"": 0.7419354838709677, ""2"": 0.7142857142857143, ""3"": 0.0}","[2.9795419551040836e-05, 0.00029795419551040833]",468.71493005752563,77.9677357117335,699.3775225281715,inf,inf,0.12105502188205719,4
